aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,1.0,10,100,cubic,1,37.19075142361111,39.893955062126416,21.92062258497237,1.0,0.0,0.03760608274545243,0.5818359143382847,0.21986912976739603,0.1366632739998225,0.21965135828426977,0.13636808801114317,95.13193892045456,2.3644191614880365
fifo,1.0,10,100,cubic,2,37.170481298611115,39.91259691310652,22.02967385826165,1.0,0.0,0.03800463320604011,0.6001004753649168,0.21964282613458966,0.1353617403726649,0.21942963772602167,0.13508222079695198,95.12803030303031,2.322551962399029
fifo,1.0,10,100,cubic,3,37.143351375,39.88008383881268,21.902665537649234,1.0,0.0,0.03911488091767724,0.6132549723438595,0.22039799864358042,0.1374129670437751,0.22017610545898786,0.13712812031431199,95.1382378472222,2.309232644299924
fifo,1.0,10,100,cubic,4,37.12232081944445,39.914682726693954,22.00689858914106,1.0,0.0,0.04045230239184935,0.6480064451794749,0.2192209953232411,0.1321226897472202,0.21899134692435454,0.13180844167483502,95.13880918560604,2.303768879156587
fifo,1.0,10,100,cubic,5,36.99417972916666,39.90996395153491,21.820804361206882,1.0,0.0,0.03900043999970849,0.5951221872548952,0.22033148496943566,0.13428339602249942,0.22010770208255104,0.13398997492527934,95.12495738636363,2.347150033718707
fifo,1.0,10,100,bbr3,1,32.62500679861111,39.49217843827215,22.151774127125105,1.0,0.0,0.20715457289966185,0.8119770219434768,0.26341356531567384,0.194933732521892,0.262120361970078,0.19440988521573313,94.551930239899,3.289562951135785
fifo,1.0,10,100,bbr3,2,32.29691030555555,39.469399360489184,22.099476423675938,1.0,0.0,0.180571826536264,0.8333821973240176,0.2693610272735906,0.20594611805783608,0.26824334718403336,0.2055065531679401,94.39817866161617,3.4835649311101995
fifo,1.0,10,100,bbr3,3,32.192783694444444,39.4299634589536,21.172297981803816,1.0,0.0,0.20197370159092234,0.8415168969624288,0.2668609196143137,0.19407510082555038,0.2656324577512011,0.1936936951798641,94.50411695075756,3.3042781659961498
fifo,1.0,10,100,bbr3,4,32.55867375,39.382592461266434,21.28396002245005,1.0,0.0,0.21265513861357277,0.9129036777089288,0.2638609567234714,0.19443084582383888,0.26245013665413064,0.19340734260400966,94.53746527777776,3.4421394992979195
fifo,1.0,10,100,bbr3,5,32.252920513888895,39.187854085945666,22.016503751873,1.0,0.0,0.20747398262593283,0.8313461422400722,0.2676017314869698,0.20434035120254973,0.26629426140498674,0.20374169062517888,94.28406881313131,3.614870052920486
fifo,1.0,10,100,orca,1,33.19272625694444,41.49387761964735,28.241237954038056,1.0,0.0,0.4519846901964785,1.920686584633121,0.2650446204132411,0.20282620524856818,0.2624205202211564,0.2025204730792203,94.28850536616164,9.645239824182676
fifo,1.0,10,100,orca,2,33.19809979166667,41.421778431818176,25.78917726570097,1.0,0.0,0.8348493433710354,2.279110462424445,0.2642991419001814,0.18949246353529875,0.25951753134594063,0.1896670658364329,94.28938210227273,9.643445161457215
fifo,1.0,10,100,orca,3,34.0314309375,41.434920584382866,26.252599962794044,1.0,0.0,1.6014677019261603,3.5799164567274913,0.2554046669984718,0.17799598807957198,0.24651722981120278,0.17795238462414933,94.2856755050505,9.647442347557154
fifo,1.0,10,100,orca,4,32.54282649305556,41.50684692947103,27.938466646208468,1.0,0.0,0.4087134973326726,1.5178837554848321,0.2695813915295471,0.19452736846323945,0.2672069137513824,0.1939228194835648,94.28663983585861,9.647041560417886
fifo,1.0,10,100,orca,5,32.726279097222225,41.50589093216081,27.33327388847757,1.0,0.0,0.47811821325501397,1.8748720993631005,0.26882298903018004,0.19724449170695643,0.2660955031803189,0.1967122576933063,94.28056581439394,9.641471152855605
fifo,1.0,10,100,sage,1,26.865720456087782,40.6887119175,23.97909883008478,1.0,0.0,0.01787783494636194,0.3074582347981141,0.2839609665189629,0.1714796543057332,0.2838232247515487,0.1712334046285782,91.71231691919195,17.995960798705745
fifo,1.0,10,100,sage,2,27.50412179433907,40.651853205,23.242081270649912,1.0,0.0,0.01955744045883862,0.3801882010664307,0.27363371412962645,0.17641080254707373,0.27345688985242217,0.17601368597410194,91.71035195707073,18.004621096804335
fifo,1.0,10,100,sage,3,25.45231724023829,40.4248481475,25.035160582814548,1.0,0.0,0.016141293653801306,0.3213451326448195,0.28196113002187617,0.18794641967537426,0.2817885772383954,0.18761548992729982,91.69820707070707,18.091735470120813
fifo,1.0,10,100,sage,4,26.55334652353232,40.69975208000001,23.752322577076022,1.0,0.0,0.018247917516907648,0.348254481205729,0.2834603865533981,0.17252068330388717,0.283310971325432,0.17221542956043095,91.71117108585858,18.00157527538369
fifo,1.0,10,100,sage,5,26.324647347264836,40.688547907499995,23.538751689190338,1.0,0.0,0.002135091753148321,0.039975792808534805,0.28043973434397096,0.21722242051521629,0.28040853816877737,0.21713894508808132,91.33107954545457,18.707206302770118
fifo,1.0,10,100,vivace,1,39.942941840277776,39.4438593353362,35.89992143625458,1.0,0.0,18.113974386186744,24.88382650705564,0.20009623686385325,0.17979260974521669,0.11148517187043154,0.10748558110003745,94.81437815656567,5.537414590667439
fifo,1.0,10,100,vivace,2,40.03808236111111,39.7152449234493,30.741195460172126,1.0,0.0,16.209685197517054,22.872917529328575,0.20143709224908504,0.15457082601253005,0.12211011611677611,0.09526485780060538,94.82802083333334,5.399069874741994
